"Benchmark","Mode","Threads","Samples","Score","Score Error (99,9%)","Unit","Param: dataset","Param: stringManipulation"
"jv.microbenchmark.runners.tfidf.StreamSerialRunner.compute_df:·gc.churn.G1_Eden_Space","thrpt",1,10,"528,345137","25,362369","MB/sec",train_id,stream_java
"jv.microbenchmark.runners.tfidf.StreamSerialRunner.compute_df:·gc.churn.G1_Eden_Space.norm","thrpt",1,10,"94033464524,000000","429117099,774331","B/op",train_id,stream_java
"jv.microbenchmark.runners.tfidf.StreamSerialRunner.compute_df:·gc.churn.G1_Old_Gen","thrpt",1,10,"1,828707","0,221033","MB/sec",train_id,stream_java
"jv.microbenchmark.runners.tfidf.StreamSerialRunner.compute_df:·gc.churn.G1_Old_Gen.norm","thrpt",1,10,"325976924,000000","45909716,206399","B/op",train_id,stream_java
"jv.microbenchmark.runners.tfidf.StreamSerialRunner.compute_df:·gc.churn.G1_Survivor_Space","thrpt",1,10,"3,542760","0,623025","MB/sec",train_id,stream_java
"jv.microbenchmark.runners.tfidf.StreamSerialRunner.compute_df:·gc.churn.G1_Survivor_Space.norm","thrpt",1,10,"631404772,000000","118933618,910806","B/op",train_id,stream_java
"jv.microbenchmark.runners.tfidf.StreamSerialRunner.compute_df:·gc.count","thrpt",1,10,"1193,000000",NaN,"counts",train_id,stream_java
"jv.microbenchmark.runners.tfidf.StreamSerialRunner.compute_df:·gc.time","thrpt",1,10,"55877,000000",NaN,"ms",train_id,stream_java
"jv.microbenchmark.runners.tfidf.StreamSerialRunner.compute_df","thrpt",1,10,"0,011491","0,000135","ops/s",train_id,stream_apache
"jv.microbenchmark.runners.tfidf.StreamSerialRunner.compute_df:·gc.alloc.rate","thrpt",1,10,"589,392998","9,492046","MB/sec",train_id,stream_apache
"jv.microbenchmark.runners.tfidf.StreamSerialRunner.compute_df:·gc.alloc.rate.norm","thrpt",1,10,"78820554078,400000","75816644,641067","B/op",train_id,stream_apache
"jv.microbenchmark.runners.tfidf.StreamSerialRunner.compute_df:·gc.churn.G1_Eden_Space","thrpt",1,10,"668,046934","10,903159","MB/sec",train_id,stream_apache
"jv.microbenchmark.runners.tfidf.StreamSerialRunner.compute_df:·gc.churn.G1_Eden_Space.norm","thrpt",1,10,"89339199488,000000","333188484,689130","B/op",train_id,stream_apache
"jv.microbenchmark.runners.tfidf.StreamSerialRunner.compute_df:·gc.churn.G1_Old_Gen","thrpt",1,10,"2,623304","1,092504","MB/sec",train_id,stream_apache
"jv.microbenchmark.runners.tfidf.StreamSerialRunner.compute_df:·gc.churn.G1_Old_Gen.norm","thrpt",1,10,"350504747,200000","142465957,876611","B/op",train_id,stream_apache
"jv.microbenchmark.runners.tfidf.StreamSerialRunner.compute_df:·gc.churn.G1_Survivor_Space","thrpt",1,10,"4,766824","0,692321","MB/sec",train_id,stream_apache
"jv.microbenchmark.runners.tfidf.StreamSerialRunner.compute_df:·gc.churn.G1_Survivor_Space.norm","thrpt",1,10,"637889084,800000","98341404,584445","B/op",train_id,stream_apache
"jv.microbenchmark.runners.tfidf.StreamSerialRunner.compute_df:·gc.count","thrpt",1,10,"1158,000000",NaN,"counts",train_id,stream_apache
"jv.microbenchmark.runners.tfidf.StreamSerialRunner.compute_df:·gc.time","thrpt",1,10,"53993,000000",NaN,"ms",train_id,stream_apache
"jv.microbenchmark.runners.tfidf.StreamSerialRunner.compute_tfidf","thrpt",1,10,"29,256954","0,340820","ops/s",devel_1_000_id,foreach_java
"jv.microbenchmark.runners.tfidf.StreamSerialRunner.compute_tfidf:·gc.alloc.rate","thrpt",1,10,"394,634070","4,497891","MB/sec",devel_1_000_id,foreach_java
"jv.microbenchmark.runners.tfidf.StreamSerialRunner.compute_tfidf:·gc.alloc.rate.norm","thrpt",1,10,"14878672,016034","925,804162","B/op",devel_1_000_id,foreach_java
"jv.microbenchmark.runners.tfidf.StreamSerialRunner.compute_tfidf:·gc.churn.G1_Eden_Space","thrpt",1,10,"393,274639","3,182860","MB/sec",devel_1_000_id,foreach_java
"jv.microbenchmark.runners.tfidf.StreamSerialRunner.compute_tfidf:·gc.churn.G1_Eden_Space.norm","thrpt",1,10,"14827721,697121","93310,866341","B/op",devel_1_000_id,foreach_java
"jv.microbenchmark.runners.tfidf.StreamSerialRunner.compute_tfidf:·gc.churn.G1_Survivor_Space","thrpt",1,10,"0,158914","0,033351","MB/sec",devel_1_000_id,foreach_java
"jv.microbenchmark.runners.tfidf.StreamSerialRunner.compute_tfidf:·gc.churn.G1_Survivor_Space.norm","thrpt",1,10,"5991,182545","1245,585824","B/op",devel_1_000_id,foreach_java
"jv.microbenchmark.runners.tfidf.StreamSerialRunner.compute_tfidf:·gc.count","thrpt",1,10,"751,000000",NaN,"counts",devel_1_000_id,foreach_java
"jv.microbenchmark.runners.tfidf.StreamSerialRunner.compute_tfidf:·gc.time","thrpt",1,10,"922,000000",NaN,"ms",devel_1_000_id,foreach_java
"jv.microbenchmark.runners.tfidf.StreamSerialRunner.compute_tfidf","thrpt",1,10,"50,291286","0,776217","ops/s",devel_1_000_id,foreach_apache
"jv.microbenchmark.runners.tfidf.StreamSerialRunner.compute_tfidf:·gc.alloc.rate","thrpt",1,10,"603,967472","9,246878","MB/sec",devel_1_000_id,foreach_apache
"jv.microbenchmark.runners.tfidf.StreamSerialRunner.compute_tfidf:·gc.alloc.rate.norm","thrpt",1,10,"13246982,319408","533,994075","B/op",devel_1_000_id,foreach_apache
"jv.microbenchmark.runners.tfidf.StreamSerialRunner.compute_tfidf:·gc.churn.G1_Eden_Space","thrpt",1,10,"601,602636","11,633235","MB/sec",devel_1_000_id,foreach_apache
"jv.microbenchmark.runners.tfidf.StreamSerialRunner.compute_tfidf:·gc.churn.G1_Eden_Space.norm","thrpt",1,10,"13194851,843824","83035,410572","B/op",devel_1_000_id,foreach_apache
"jv.microbenchmark.runners.tfidf.StreamSerialRunner.compute_tfidf:·gc.churn.G1_Survivor_Space","thrpt",1,10,"0,160803","0,018213","MB/sec",devel_1_000_id,foreach_apache
"jv.microbenchmark.runners.tfidf.StreamSerialRunner.compute_tfidf:·gc.churn.G1_Survivor_Space.norm","thrpt",1,10,"3527,556544","408,641279","B/op",devel_1_000_id,foreach_apache
"jv.microbenchmark.runners.tfidf.StreamSerialRunner.compute_tfidf:·gc.count","thrpt",1,10,"840,000000",NaN,"counts",devel_1_000_id,foreach_apache
"jv.microbenchmark.runners.tfidf.StreamSerialRunner.compute_tfidf:·gc.time","thrpt",1,10,"1017,000000",NaN,"ms",devel_1_000_id,foreach_apache
"jv.microbenchmark.runners.tfidf.StreamSerialRunner.compute_tfidf","thrpt",1,10,"39,137458","0,492126","ops/s",devel_1_000_id,stream_apache
"jv.microbenchmark.runners.tfidf.StreamSerialRunner.compute_tfidf:·gc.alloc.rate","thrpt",1,10,"546,566459","6,791765","MB/sec",devel_1_000_id,stream_apache
"jv.microbenchmark.runners.tfidf.StreamSerialRunner.compute_tfidf:·gc.alloc.rate.norm","thrpt",1,10,"15406560,996116","577,759511","B/op",devel_1_000_id,stream_apache
"jv.microbenchmark.runners.tfidf.StreamSerialRunner.compute_tfidf:·gc.churn.G1_Eden_Space","thrpt",1,10,"545,089610","7,408734","MB/sec",devel_1_000_id,stream_apache
"jv.microbenchmark.runners.tfidf.StreamSerialRunner.compute_tfidf:·gc.churn.G1_Eden_Space.norm","thrpt",1,10,"15364995,878858","109716,962126","B/op",devel_1_000_id,stream_apache
"jv.microbenchmark.runners.tfidf.StreamSerialRunner.compute_tfidf:·gc.churn.G1_Survivor_Space","thrpt",1,10,"0,186598","0,019818","MB/sec",devel_1_000_id,stream_apache
"jv.microbenchmark.runners.tfidf.StreamSerialRunner.compute_tfidf:·gc.churn.G1_Survivor_Space.norm","thrpt",1,10,"5262,130545","606,573325","B/op",devel_1_000_id,stream_apache
"jv.microbenchmark.runners.tfidf.StreamSerialRunner.compute_tfidf:·gc.count","thrpt",1,10,"812,000000",NaN,"counts",devel_1_000_id,stream_apache
"jv.microbenchmark.runners.tfidf.StreamSerialRunner.compute_tfidf:·gc.time","thrpt",1,10,"1036,000000",NaN,"ms",devel_1_000_id,stream_apache
"jv.microbenchmark.runners.tfidf.StreamSerialRunner.compute_tfidf","thrpt",1,10,"3,024690","0,016212","ops/s",devel_10_000_id,foreach_java
"jv.microbenchmark.runners.tfidf.StreamSerialRunner.compute_tfidf:·gc.alloc.rate","thrpt",1,10,"404,903123","1,987698","MB/sec",devel_10_000_id,foreach_java
"jv.microbenchmark.runners.tfidf.StreamSerialRunner.compute_tfidf:·gc.alloc.rate.norm","thrpt",1,10,"149385056,129032","9749,121775","B/op",devel_10_000_id,foreach_java
"jv.microbenchmark.runners.tfidf.StreamSerialRunner.compute_tfidf:·gc.churn.G1_Eden_Space","thrpt",1,10,"400,429838","4,764324","MB/sec",devel_10_000_id,foreach_java
"jv.microbenchmark.runners.tfidf.StreamSerialRunner.compute_tfidf:·gc.churn.G1_Eden_Space.norm","thrpt",1,10,"147734210,890323","1486874,921030","B/op",devel_10_000_id,foreach_java
"jv.microbenchmark.runners.tfidf.StreamSerialRunner.compute_tfidf:·gc.churn.G1_Survivor_Space","thrpt",1,10,"0,843406","0,086964","MB/sec",devel_10_000_id,foreach_java
"jv.microbenchmark.runners.tfidf.StreamSerialRunner.compute_tfidf:·gc.churn.G1_Survivor_Space.norm","thrpt",1,10,"311206,374194","32888,842603","B/op",devel_10_000_id,foreach_java
"jv.microbenchmark.runners.tfidf.StreamSerialRunner.compute_tfidf:·gc.count","thrpt",1,10,"433,000000",NaN,"counts",devel_10_000_id,foreach_java
"jv.microbenchmark.runners.tfidf.StreamSerialRunner.compute_tfidf:·gc.time","thrpt",1,10,"1135,000000",NaN,"ms",devel_10_000_id,foreach_java
"jv.microbenchmark.runners.tfidf.StreamSerialRunner.compute_tfidf","thrpt",1,10,"4,970378","0,088916","ops/s",devel_10_000_id,foreach_apache
"jv.microbenchmark.runners.tfidf.StreamSerialRunner.compute_tfidf:·gc.alloc.rate","thrpt",1,10,"587,552966","9,835365","MB/sec",devel_10_000_id,foreach_apache
"jv.microbenchmark.runners.tfidf.StreamSerialRunner.compute_tfidf:·gc.alloc.rate.norm","thrpt",1,10,"132081997,056756","53351,962131","B/op",devel_10_000_id,foreach_apache
"jv.microbenchmark.runners.tfidf.StreamSerialRunner.compute_tfidf:·gc.churn.G1_Eden_Space","thrpt",1,10,"582,879119","9,070912","MB/sec",devel_10_000_id,foreach_apache
"jv.microbenchmark.runners.tfidf.StreamSerialRunner.compute_tfidf:·gc.churn.G1_Eden_Space.norm","thrpt",1,10,"131034224,409713","1137724,602361","B/op",devel_10_000_id,foreach_apache
"jv.microbenchmark.runners.tfidf.StreamSerialRunner.compute_tfidf:·gc.churn.G1_Survivor_Space","thrpt",1,10,"0,855084","0,119769","MB/sec",devel_10_000_id,foreach_apache
"jv.microbenchmark.runners.tfidf.StreamSerialRunner.compute_tfidf:·gc.churn.G1_Survivor_Space.norm","thrpt",1,10,"192404,976160","29916,789371","B/op",devel_10_000_id,foreach_apache
"jv.microbenchmark.runners.tfidf.StreamSerialRunner.compute_tfidf:·gc.count","thrpt",1,10,"566,000000",NaN,"counts",devel_10_000_id,foreach_apache
"jv.microbenchmark.runners.tfidf.StreamSerialRunner.compute_tfidf:·gc.time","thrpt",1,10,"1271,000000",NaN,"ms",devel_10_000_id,foreach_apache
"jv.microbenchmark.runners.tfidf.StreamSerialRunner.compute_tfidf","thrpt",1,10,"3,941272","0,053603","ops/s",devel_10_000_id,stream_apache
"jv.microbenchmark.runners.tfidf.StreamSerialRunner.compute_tfidf:·gc.alloc.rate","thrpt",1,10,"540,263648","7,200752","MB/sec",devel_10_000_id,stream_apache
"jv.microbenchmark.runners.tfidf.StreamSerialRunner.compute_tfidf:·gc.alloc.rate.norm","thrpt",1,10,"153165701,732208","61525,845683","B/op",devel_10_000_id,stream_apache
"jv.microbenchmark.runners.tfidf.StreamSerialRunner.compute_tfidf:·gc.churn.G1_Eden_Space","thrpt",1,10,"534,483107","11,455635","MB/sec",devel_10_000_id,stream_apache
"jv.microbenchmark.runners.tfidf.StreamSerialRunner.compute_tfidf:·gc.churn.G1_Eden_Space.norm","thrpt",1,10,"151522522,325253","1759682,204089","B/op",devel_10_000_id,stream_apache
"jv.microbenchmark.runners.tfidf.StreamSerialRunner.compute_tfidf:·gc.churn.G1_Survivor_Space","thrpt",1,10,"0,845467","0,097972","MB/sec",devel_10_000_id,stream_apache
"jv.microbenchmark.runners.tfidf.StreamSerialRunner.compute_tfidf:·gc.churn.G1_Survivor_Space.norm","thrpt",1,10,"239791,533558","29583,931412","B/op",devel_10_000_id,stream_apache
"jv.microbenchmark.runners.tfidf.StreamSerialRunner.compute_tfidf:·gc.count","thrpt",1,10,"509,000000",NaN,"counts",devel_10_000_id,stream_apache
"jv.microbenchmark.runners.tfidf.StreamSerialRunner.compute_tfidf:·gc.time","thrpt",1,10,"1245,000000",NaN,"ms",devel_10_000_id,stream_apache
"jv.microbenchmark.runners.tfidf.StreamSerialRunner.compute_tfidf","thrpt",1,10,"0,279641","0,003543","ops/s",devel_100_000_id,foreach_java
"jv.microbenchmark.runners.tfidf.StreamSerialRunner.compute_tfidf:·gc.alloc.rate","thrpt",1,10,"434,785424","4,645254","MB/sec",devel_100_000_id,foreach_java
"jv.microbenchmark.runners.tfidf.StreamSerialRunner.compute_tfidf:·gc.alloc.rate.norm","thrpt",1,10,"1891665200,000001","7521,554478","B/op",devel_100_000_id,foreach_java
"jv.microbenchmark.runners.tfidf.StreamSerialRunner.compute_tfidf:·gc.churn.G1_Eden_Space","thrpt",1,10,"427,328491","9,688163","MB/sec",devel_100_000_id,foreach_java
"jv.microbenchmark.runners.tfidf.StreamSerialRunner.compute_tfidf:·gc.churn.G1_Eden_Space.norm","thrpt",1,10,"1859195153,066666","33524631,415535","B/op",devel_100_000_id,foreach_java
"jv.microbenchmark.runners.tfidf.StreamSerialRunner.compute_tfidf:·gc.churn.G1_Survivor_Space","thrpt",1,10,"2,467429","0,469606","MB/sec",devel_100_000_id,foreach_java
"jv.microbenchmark.runners.tfidf.StreamSerialRunner.compute_tfidf:·gc.churn.G1_Survivor_Space.norm","thrpt",1,10,"10737984,800000","2068829,274906","B/op",devel_100_000_id,foreach_java
"jv.microbenchmark.runners.tfidf.StreamSerialRunner.compute_tfidf:·gc.count","thrpt",1,10,"258,000000",NaN,"counts",devel_100_000_id,foreach_java
"jv.microbenchmark.runners.tfidf.StreamSerialRunner.compute_tfidf:·gc.time","thrpt",1,10,"3724,000000",NaN,"ms",devel_100_000_id,foreach_java
"jv.microbenchmark.runners.tfidf.StreamSerialRunner.compute_tfidf","thrpt",1,10,"0,439543","0,010604","ops/s",devel_100_000_id,foreach_apache
"jv.microbenchmark.runners.tfidf.StreamSerialRunner.compute_tfidf:·gc.alloc.rate","thrpt",1,10,"567,208766","10,603044","MB/sec",devel_100_000_id,foreach_apache
"jv.microbenchmark.runners.tfidf.StreamSerialRunner.compute_tfidf:·gc.alloc.rate.norm","thrpt",1,10,"1558790972,320000","18869,350578","B/op",devel_100_000_id,foreach_apache
"jv.microbenchmark.runners.tfidf.StreamSerialRunner.compute_tfidf:·gc.churn.G1_Eden_Space","thrpt",1,10,"553,312224","19,364662","MB/sec",devel_100_000_id,foreach_apache
"jv.microbenchmark.runners.tfidf.StreamSerialRunner.compute_tfidf:·gc.churn.G1_Eden_Space.norm","thrpt",1,10,"1520561029,120000","41388965,266049","B/op",devel_100_000_id,foreach_apache
"jv.microbenchmark.runners.tfidf.StreamSerialRunner.compute_tfidf:·gc.churn.G1_Survivor_Space","thrpt",1,10,"2,359367","0,545697","MB/sec",devel_100_000_id,foreach_apache
"jv.microbenchmark.runners.tfidf.StreamSerialRunner.compute_tfidf:·gc.churn.G1_Survivor_Space.norm","thrpt",1,10,"6482299,520000","1478567,286081","B/op",devel_100_000_id,foreach_apache
"jv.microbenchmark.runners.tfidf.StreamSerialRunner.compute_tfidf:·gc.count","thrpt",1,10,"277,000000",NaN,"counts",devel_100_000_id,foreach_apache
"jv.microbenchmark.runners.tfidf.StreamSerialRunner.compute_tfidf:·gc.time","thrpt",1,10,"3808,000000",NaN,"ms",devel_100_000_id,foreach_apache
"jv.microbenchmark.runners.tfidf.StreamSerialRunner.compute_tfidf","thrpt",1,10,"0,366296","0,006385","ops/s",devel_100_000_id,stream_apache
"jv.microbenchmark.runners.tfidf.StreamSerialRunner.compute_tfidf:·gc.alloc.rate","thrpt",1,10,"552,725147","7,794413","MB/sec",devel_100_000_id,stream_apache
"jv.microbenchmark.runners.tfidf.StreamSerialRunner.compute_tfidf:·gc.alloc.rate.norm","thrpt",1,10,"1835845716,200000","23857,223457","B/op",devel_100_000_id,stream_apache
"jv.microbenchmark.runners.tfidf.StreamSerialRunner.compute_tfidf:·gc.churn.G1_Eden_Space","thrpt",1,10,"540,353252","8,016918","MB/sec",devel_100_000_id,stream_apache
"jv.microbenchmark.runners.tfidf.StreamSerialRunner.compute_tfidf:·gc.churn.G1_Eden_Space.norm","thrpt",1,10,"1794821324,800000","26342932,980384","B/op",devel_100_000_id,stream_apache
"jv.microbenchmark.runners.tfidf.StreamSerialRunner.compute_tfidf:·gc.churn.G1_Survivor_Space","thrpt",1,10,"2,532846","0,596755","MB/sec",devel_100_000_id,stream_apache
"jv.microbenchmark.runners.tfidf.StreamSerialRunner.compute_tfidf:·gc.churn.G1_Survivor_Space.norm","thrpt",1,10,"8406964,800000","1933102,916233","B/op",devel_100_000_id,stream_apache
"jv.microbenchmark.runners.tfidf.StreamSerialRunner.compute_tfidf:·gc.count","thrpt",1,10,"292,000000",NaN,"counts",devel_100_000_id,stream_apache
"jv.microbenchmark.runners.tfidf.StreamSerialRunner.compute_tfidf:·gc.time","thrpt",1,10,"3763,000000",NaN,"ms",devel_100_000_id,stream_apache
"jv.microbenchmark.runners.tfidf.StreamSerialRunner.compute_tfidf","thrpt",1,10,"0,070274","0,000723","ops/s",test_id,foreach_java
"jv.microbenchmark.runners.tfidf.StreamSerialRunner.compute_tfidf:·gc.alloc.rate","thrpt",1,10,"540,487207","4,051797","MB/sec",test_id,foreach_java
"jv.microbenchmark.runners.tfidf.StreamSerialRunner.compute_tfidf:·gc.alloc.rate.norm","thrpt",1,10,"10766807505,600000","17686,418116","B/op",test_id,foreach_java
"jv.microbenchmark.runners.tfidf.StreamSerialRunner.compute_tfidf:·gc.churn.G1_Eden_Space","thrpt",1,10,"522,988456","20,053431","MB/sec",test_id,foreach_java
"jv.microbenchmark.runners.tfidf.StreamSerialRunner.compute_tfidf:·gc.churn.G1_Eden_Space.norm","thrpt",1,10,"10417812275,200000","363482237,666708","B/op",test_id,foreach_java
"jv.microbenchmark.runners.tfidf.StreamSerialRunner.compute_tfidf:·gc.churn.G1_Survivor_Space","thrpt",1,10,"2,606853","0,684231","MB/sec",test_id,foreach_java
"jv.microbenchmark.runners.tfidf.StreamSerialRunner.compute_tfidf:·gc.churn.G1_Survivor_Space.norm","thrpt",1,10,"51927915,200000","13593619,129560","B/op",test_id,foreach_java
"jv.microbenchmark.runners.tfidf.StreamSerialRunner.compute_tfidf:·gc.count","thrpt",1,10,"253,000000",NaN,"counts",test_id,foreach_java
"jv.microbenchmark.runners.tfidf.StreamSerialRunner.compute_tfidf:·gc.time","thrpt",1,10,"7874,000000",NaN,"ms",test_id,foreach_java
"jv.microbenchmark.runners.tfidf.StreamSerialRunner.compute_tfidf","thrpt",1,10,"0,111794","0,001508","ops/s",test_id,foreach_apache
"jv.microbenchmark.runners.tfidf.StreamSerialRunner.compute_tfidf:·gc.alloc.rate","thrpt",1,10,"643,662713","7,352720","MB/sec",test_id,foreach_apache
"jv.microbenchmark.runners.tfidf.StreamSerialRunner.compute_tfidf:·gc.alloc.rate.norm","thrpt",1,10,"7641477205,200000","9936,861304","B/op",test_id,foreach_apache
"jv.microbenchmark.runners.tfidf.StreamSerialRunner.compute_tfidf:·gc.churn.G1_Eden_Space","thrpt",1,10,"630,780610","9,833455","MB/sec",test_id,foreach_apache
"jv.microbenchmark.runners.tfidf.StreamSerialRunner.compute_tfidf:·gc.churn.G1_Eden_Space.norm","thrpt",1,10,"7488510361,600000","71786918,247274","B/op",test_id,foreach_apache
"jv.microbenchmark.runners.tfidf.StreamSerialRunner.compute_tfidf:·gc.churn.G1_Survivor_Space","thrpt",1,10,"3,659224","0,523966","MB/sec",test_id,foreach_apache
"jv.microbenchmark.runners.tfidf.StreamSerialRunner.compute_tfidf:·gc.churn.G1_Survivor_Space.norm","thrpt",1,10,"43448064,800000","6324442,818089","B/op",test_id,foreach_apache
"jv.microbenchmark.runners.tfidf.StreamSerialRunner.compute_tfidf:·gc.count","thrpt",1,10,"327,000000",NaN,"counts",test_id,foreach_apache
"jv.microbenchmark.runners.tfidf.StreamSerialRunner.compute_tfidf:·gc.time","thrpt",1,10,"10045,000000",NaN,"ms",test_id,foreach_apache
"jv.microbenchmark.runners.tfidf.StreamSerialRunner.compute_tfidf","thrpt",1,10,"0,092198","0,002383","ops/s",test_id,stream_apache
"jv.microbenchmark.runners.tfidf.StreamSerialRunner.compute_tfidf:·gc.alloc.rate","thrpt",1,10,"671,364804","12,574770","MB/sec",test_id,stream_apache
"jv.microbenchmark.runners.tfidf.StreamSerialRunner.compute_tfidf:·gc.alloc.rate.norm","thrpt",1,10,"11016654161,600000","12688,470251","B/op",test_id,stream_apache
